year,parameter,result,latitude,longitude
2007,PAH,0.7,18.1462,-65.3043
2008,PAH,12.8,18.1381,-65.3074
2007,PAH,48.5,18.153,-65.3635
2008,PAH,46.5,18.1563,-65.3732
2008,PAH,19,18.1387,-65.3073
2007,PAH,1.3,18.1628,-65.3859
2007,PAH,9.3,18.142,-65.2998
2007,PAH,1.6,18.1443,-65.2973
2007,PAH,146.6,18.119,-65.5606
2007,PAH,37.3,18.1396,-65.5111
2007,PAH,9.6,18.1295,-65.5225
2007,PAH,216.8,18.1151,-65.5601
2007,PAH,2.6,18.08,-65.5517
2007,PAH,3,18.0949,-65.5737
2007,PAH,13.1,18.103,-65.4513
2007,PAH,2.7,18.0863,-65.5123
2007,PAH,1.8,18.1227,-65.317
2008,PAH,91.5,18.105,-65.5723
2008,DDT,0.06,18.1357,-65.2981
2007,DDT,0.06,18.1234,-65.3312
2007,DDT,0,18.1609,-65.4459
2007,DDT,0.36,18.1552,-65.3628
2007,DDT,0.03,18.13,-65.3105
2008,DDT,0.12,18.1362,-65.2792
2008,DDT,78.46,18.1559,-65.3739
2007,DDT,0,18.1393,-65.271
2007,DDT,17.43,18.1057,-65.4391
2008,DDT,0.83,18.1387,-65.3073
2008,DDT,23.98,18.099,-65.4546
2008,DDT,12.5,18.0987,-65.4552
2007,DDT,0.09,18.1396,-65.5111
2007,DDT,0.01,18.1581,-65.3723
2007,DDT,0.04,18.1226,-65.5384
2007,DDT,0,18.1462,-65.3043
2007,DDT,0.04,18.142,-65.2998
2008,DDT,0.11,18.1357,-65.2786
2007,DDT,0,18.1271,-65.3014
2007,DDT,0,18.1708,-65.4262
2007,DDT,0,18.1628,-65.3859
2007,DDT,0,18.1438,-65.3019
2008,DDT,0.43,18.1381,-65.3074
2008,DDT,8.03,18.102,-65.4558
2007,DDT,1.78,18.119,-65.5606
2007,DDT,0,18.1539,-65.3185
2007,DDT,0.01,18.1443,-65.2973
2007,DDT,0,18.148,-65.2955
2008,DDT,37.18,18.1144,-65.3919
2008,DDT,1234.45,18.1135,-65.3921
2007,DDT,0.03,18.1472,-65.332
2007,DDT,31.28,18.1527,-65.3619
2008,DDT,0.17,18.135,-65.2778
2007,DDT,0.02,18.0849,-65.4441
2007,DDT,0.38,18.1484,-65.4461
2007,DDT,0.01,18.0863,-65.5123
2007,DDT,7.9,18.1155,-65.5707
2007,DDT,0.11,18.0888,-65.5191
2008,DDT,4.66,18.105,-65.5723
2007,DDT,0.02,18.1295,-65.5225
2007,DDT,0.04,18.1394,-65.2791
2007,DDT,0,18.08,-65.5517
2007,DDT,0.01,18.0892,-65.5083
2008,DDT,4.5,18.1054,-65.5755
2007,DDT,0.08,18.0898,-65.4504
2007,DDT,0,18.1274,-65.2875
2007,DDT,0.49,18.1536,-65.444
2007,DDT,0.16,18.1039,-65.4455
2007,DDT,8.73,18.1055,-65.4413
2007,DDT,0,18.0949,-65.5737
2007,DDT,1.17,18.103,-65.4513
2007,DDT,8.56,18.1049,-65.5746
2007,DDT,0.04,18.0965,-65.4409
2007,DDT,0,18.1337,-65.303
2007,DDT,0.04,18.0935,-65.4675
2007,DDT,3.21,18.1151,-65.5601
2008,DDT,3.2,18.1119,-65.5642
2007,DDT,0,18.1322,-65.2822
2008,DDT,9.87,18.1161,-65.5609
2007,DDT,8.69,18.1124,-65.3913
2008,DDT,0.13,18.1411,-65.2992
2008,DDT,68.35,18.1559,-65.3729
2007,DDT,0,18.1227,-65.317
2008,DDT,0.1,18.1401,-65.3016
2007,DDT,4.3,18.153,-65.3635
2007,DDT,1.86,18.1092,-65.4249
2008,DDT,157.66,18.1563,-65.3732
2007,DDT,0,18.1295,-65.2724
2007,DDT,0.02,18.1288,-65.5372
2007,DDT,0.34,18.1445,-65.3321
2008,DDT,0.2,18.1346,-65.2967
2007,DDT,0.03,18.1437,-65.4707
2007,DDT,0.01,18.1429,-65.5167
2008,DDT,0.43,18.1379,-65.3081
2007,DDT,0,18.1143,-65.3526
2008,DDT,0.07,18.1391,-65.2978
2007,DDT,0.01,18.133,-65.2702
2007,DDT,1.87,18.1514,-65.4437
2007,PCB,0.01,18.1394,-65.2791
2008,PCB,1.47,18.1401,-65.3016
2008,PCB,0.57,18.1161,-65.5609
2007,PCB,0,18.1443,-65.2973
2008,PCB,0.59,18.1563,-65.3732
2008,PCB,2.28,18.1381,-65.3074
2008,PCB,0.46,18.1559,-65.3739
2008,PCB,0.4,18.1362,-65.2792
2007,PCB,2.43,18.1049,-65.5746
2007,PCB,2.68,18.1057,-65.4391
2008,PCB,0.54,18.105,-65.5723
2007,PCB,0,18.1552,-65.3628
2007,PCB,0.03,18.1151,-65.5601
2007,PCB,0.29,18.103,-65.4513
2007,PCB,0.01,18.1462,-65.3043
2007,PCB,1.59,18.1514,-65.4437
2007,PCB,0,18.1143,-65.3526
2007,PCB,0,18.1124,-65.3913
2007,PCB,0,18.0849,-65.4441
2008,PCB,0.41,18.1144,-65.3919
2007,PCB,0.1,18.1396,-65.5111
2008,PCB,0.27,18.1054,-65.5755
2007,PCB,2.17,18.1536,-65.444
2007,PCB,0,18.0898,-65.4504
2008,PCB,2.48,18.1379,-65.3081
2008,PCB,0.89,18.1346,-65.2967
2007,PCB,0.59,18.153,-65.3635
2007,PCB,0,18.133,-65.2702
2008,PCB,0.09,18.135,-65.2778
2007,PCB,0.04,18.1337,-65.303
2007,PCB,0.08,18.1234,-65.3312
2008,PCB,0.5,18.1391,-65.2978
2008,PCB,0.06,18.1357,-65.2786
2008,PCB,0.5,18.1411,-65.2992
2007,PCB,0.46,18.1527,-65.3619
2007,PCB,0,18.148,-65.2955
2007,PCB,0.08,18.13,-65.3105
2007,PCB,0,18.1227,-65.317
2007,PCB,0,18.1271,-65.3014
2007,PCB,0.07,18.1226,-65.5384
2007,PCB,0.04,18.142,-65.2998
2008,PCB,0.33,18.1119,-65.5642
2007,PCB,0.32,18.1445,-65.3321
2008,PCB,0.45,18.1357,-65.2981
2007,PCB,0.01,18.08,-65.5517
2007,PCB,0,18.0935,-65.4675
2007,PCB,0.17,18.1055,-65.4413
2007,PCB,0.04,18.0863,-65.5123
2007,PCB,0.22,18.1472,-65.332
2008,PCB,0.74,18.1135,-65.3921
2007,PCB,0,18.1438,-65.3019
2007,PCB,0.07,18.1581,-65.3723
2008,PCB,4.83,18.1387,-65.3073
2007,PCB,0.09,18.1437,-65.4707
2007,PCB,0.13,18.1429,-65.5167
2008,PCB,0.23,18.1559,-65.3729
2007,PCB,0,18.1609,-65.4459
2007,PCB,0,18.1092,-65.4249
2007,PCB,0,18.1295,-65.2724
2007,PCB,0.33,18.1288,-65.5372
2007,PCB,0,18.1628,-65.3859
2008,PCB,0.24,18.102,-65.4558
2007,PCB,0.79,18.0965,-65.4409
2007,PCB,0,18.1039,-65.4455
2007,PCB,0,18.0892,-65.5083
2007,PCB,0.08,18.1322,-65.2822
2008,PCB,1.09,18.0987,-65.4552
2007,PCB,0.36,18.0888,-65.5191
2007,PCB,0,18.0949,-65.5737
2007,PCB,0.1,18.1155,-65.5707
2007,PCB,0.01,18.1295,-65.5225
2007,PCB,0.17,18.119,-65.5606
2007,PCB,0,18.1539,-65.3185
2008,PCB,1.08,18.099,-65.4546
2007,PCB,0,18.1393,-65.271
2007,PCB,0.37,18.1708,-65.4262
2007,PCB,0,18.1274,-65.2875
2007,PCB,0.55,18.1484,-65.4461
2008,PAH,0,18.1391,-65.2978
2008,PAH,0.02,18.1559,-65.3739
2007,PAH,0,18.1462,-65.3043
2007,PAH,0.03,18.133,-65.2702
2008,PAH,0,18.1119,-65.5642
2007,PAH,0.09,18.1445,-65.3321
2008,PAH,0.02,18.1563,-65.3732
2008,PAH,0.01,18.1387,-65.3073
2007,PAH,0,18.1539,-65.3185
2007,PAH,0,18.142,-65.2998
2007,PAH,0,18.1226,-65.5384
2007,PAH,0.01,18.0863,-65.5123
2007,PAH,0,18.1092,-65.4249
2008,PAH,0.02,18.105,-65.5723
2007,PAH,0,18.1057,-65.4391
2007,PAH,0,18.148,-65.2955
2007,PAH,0.02,18.153,-65.3635
2008,PAH,0,18.1346,-65.2967
2008,PAH,0,18.1357,-65.2981
2007,PAH,0.01,18.1514,-65.4437
2008,PAH,0.01,18.1411,-65.2992
2007,PAH,0,18.1609,-65.4459
2008,PAH,0,18.1135,-65.3921
2007,PAH,0,18.1472,-65.332
2007,PAH,0,18.119,-65.5606
2007,PAH,0,18.1443,-65.2973
2007,PAH,0.01,18.1581,-65.3723
2008,PAH,0,18.099,-65.4546
2007,PAH,0.01,18.1396,-65.5111
2007,PAH,0,18.1151,-65.5601
2007,PAH,0.01,18.1155,-65.5707
2007,PAH,0.04,18.1039,-65.4455
2007,PAH,0,18.08,-65.5517
2007,PAH,0,18.0898,-65.4504
2007,PAH,0,18.1143,-65.3526
2007,PAH,0,18.1322,-65.2822
2007,PAH,0,18.0849,-65.4441
2008,PAH,0.06,18.1054,-65.5755
2007,PAH,0.02,18.1274,-65.2875
2007,PAH,0.01,18.1708,-65.4262
2008,PAH,0,18.1357,-65.2786
2008,PAH,0,18.1362,-65.2792
2007,PAH,0.01,18.1437,-65.4707
2007,PAH,0,18.1288,-65.5372
2007,PAH,0,18.1429,-65.5167
2008,PAH,0,18.1401,-65.3016
2008,PAH,0.01,18.1559,-65.3729
2007,PAH,0.12,18.1527,-65.3619
2008,PAH,0.02,18.1144,-65.3919
2008,PAH,0,18.1381,-65.3074
2007,PAH,0,18.1438,-65.3019
2007,PAH,0,18.1628,-65.3859
2008,PAH,0.01,18.1379,-65.3081
2008,PAH,0.01,18.0987,-65.4552
2007,PAH,0,18.1393,-65.271
2008,PAH,0.01,18.102,-65.4558
2007,PAH,0,18.0935,-65.4675
2007,PAH,0,18.1049,-65.5746
2007,PAH,0.02,18.0892,-65.5083
2007,PAH,0,18.0965,-65.4409
2007,PAH,0,18.0949,-65.5737
2007,PAH,0,18.1055,-65.4413
2007,PAH,0.06,18.1394,-65.2791
2007,PAH,0,18.0888,-65.5191
2007,PAH,0,18.1295,-65.5225
2007,PAH,0,18.13,-65.3105
2007,PAH,0.01,18.1234,-65.3312
2007,PAH,0,18.1295,-65.2724
2007,PAH,0,18.1536,-65.444
2007,PAH,0,18.1124,-65.3913
2007,PAH,0,18.1337,-65.303
2007,PAH,0,18.1271,-65.3014
2007,PAH,0,18.1227,-65.317
2008,PAH,0,18.135,-65.2778
2007,PAH,0,18.1484,-65.4461
2008,PAH,0,18.1161,-65.5609
2007,PAH,0,18.103,-65.4513
2007,PAH,0,18.1552,-65.3628
2007,PAH,8.7,18.0848,-65.4484
2007,PAH,5.7,18.071,-65.4017
2007,PCB,1.71,18.0903,-65.5783
2007,PCB,0.23,18.0849,-65.4441
2007,PCB,0.32,18.1606,-65.5134
2007,PCB,0,18.092,-65.6271
2007,PCB,0.21,18.1035,-65.3624
2007,PCB,0.52,18.1369,-65.269
2007,PCB,0,18.1201,-65.606
2007,PCB,0.09,18.0743,-65.4991
2007,PAH,6.6,18.1295,-65.2724
2007,PCB,0.23,18.0863,-65.4573
2007,PCB,0.23,18.1493,-65.3303
2007,PCB,0.21,18.071,-65.4017
2007,PCB,0.14,18.1008,-65.3157
2007,PCB,0,18.1722,-65.5243
2007,PAH,6.8,18.1369,-65.2723
2007,PCB,0.59,18.0848,-65.4484
2007,PCB,0.18,18.1497,-65.2803
2007,DDT,0.05,18.1008,-65.3157
2007,DDT,0,18.0814,-65.524
2007,DDT,0.07,18.1076,-65.3083
2007,DDT,0.07,18.0849,-65.4441
2007,DDT,0.07,18.1369,-65.269
2007,DDT,0.06,18.1393,-65.271
2007,PCB,0.17,18.1509,-65.2975
2007,PCB,0.04,18.0809,-65.4985
2007,DDT,0.08,18.1287,-65.3003
2007,DDT,0,18.1017,-65.5791
2007,DDT,0.11,18.1426,-65.4743
2007,DDT,0.03,18.1369,-65.2723
2007,DDT,0,18.086,-65.5597
2007,DDT,0,18.0989,-65.6199
2007,DDT,0,18.118,-65.628
2007,PCB,0.19,18.1393,-65.271
2007,DDT,0,18.092,-65.6271
2007,PCB,0.09,18.118,-65.628
2007,DDT,0,18.1509,-65.2975
2007,PCB,0.14,18.1295,-65.2724
2007,DDT,0.08,18.0848,-65.4484
2007,DDT,2.26,18.1606,-65.5134
2007,DDT,0.02,18.1497,-65.2803
2007,DDT,0,18.1165,-65.2786
2007,PAH,6.8,18.0929,-65.5865
2007,PAH,5.6,18.1722,-65.5243
2007,PAH,5.2,18.1165,-65.2786
2007,PCB,0.1,18.1287,-65.3003
2007,PAH,8.2,18.0743,-65.4991
2007,PAH,7.5,18.1426,-65.4743
2007,PCB,0.03,18.086,-65.5597
2007,PAH,5.6,18.1497,-65.2803
2007,PAH,5,18.1393,-65.271
2007,PAH,5.8,18.1076,-65.3083
2007,PAH,9.6,18.1613,-65.3649
2007,PCB,0.33,18.1613,-65.3649
2007,PCB,0.04,18.1614,-65.3829
2007,PCB,0,18.0989,-65.6199
2007,PCB,0.09,18.1369,-65.2723
2007,DDT,0.09,18.1035,-65.3624
2007,PCB,0.02,18.0814,-65.524
2007,DDT,0.03,18.0863,-65.4573
2007,PCB,0.43,18.1165,-65.2786
2007,PCB,0.28,18.1076,-65.3083
2007,PCB,0.17,18.1426,-65.4743
2007,PAH,6.8,18.1017,-65.5791
2007,PCB,0.59,18.1793,-65.5241
2007,PCB,0.12,18.0907,-65.4259
2007,PCB,0.07,18.0929,-65.5865
2007,PCB,0.19,18.1017,-65.5791
2007,PCB,0.25,18.1113,-65.2872
2007,PAH,5.8,18.1008,-65.3157
2007,PAH,6.8,18.1493,-65.3303
2007,PAH,9,18.1369,-65.269
2007,PAH,9,18.1287,-65.3003
2007,PAH,6.6,18.0863,-65.4573
2007,PAH,5.5,18.1509,-65.2975
2007,PAH,6.5,18.0814,-65.524
2007,PAH,8.3,18.1035,-65.3624
2007,DDT,0.04,18.1113,-65.2872
2007,DDT,0,18.0743,-65.4991
2007,DDT,0.05,18.1295,-65.2724
2007,DDT,0,18.0929,-65.5865
2007,DDT,0.16,18.0903,-65.5783
2007,DDT,0.03,18.071,-65.4017
2007,DDT,0,18.0809,-65.4985
2007,DDT,0,18.1722,-65.5243
2007,DDT,0.09,18.1201,-65.606
2007,DDT,0.1,18.1614,-65.3829
2007,PAH,7,18.0907,-65.4259
2007,DDT,0.14,18.1493,-65.3303
2007,DDT,0.06,18.0907,-65.4259
2007,PAH,6.4,18.1614,-65.3829
2007,PAH,7.7,18.1793,-65.5241
2007,PAH,7.5,18.1201,-65.606
2007,PAH,7.7,18.0989,-65.6199
2007,PAH,7.9,18.0849,-65.4441
2007,PAH,7.8,18.118,-65.628
2007,PAH,7.4,18.1113,-65.2872
2007,PAH,7.1,18.092,-65.6271
2007,DDT,0.07,18.1613,-65.3649
2007,DDT,0.03,18.1793,-65.5241
2007,PAH,6.8,18.0809,-65.4985
2007,PAH,9.6,18.1606,-65.5134
2007,PAH,6.1,18.086,-65.5597
2007,PAH,6.8,18.0903,-65.5783
2007,PAH,0,18.0809,-65.4985
2007,PAH,0,18.1165,-65.2786
2007,PAH,0,18.1295,-65.2724
2007,PAH,0,18.1287,-65.3003
2007,PAH,0.02,18.0929,-65.5865
2007,PAH,0,18.1493,-65.3303
2007,PAH,0,18.1076,-65.3083
2007,PAH,0.02,18.092,-65.6271
2007,PAH,0,18.0903,-65.5783
2007,PAH,0,18.1008,-65.3157
2007,PAH,0,18.0849,-65.4441
2007,PAH,0,18.1793,-65.5241
2007,PAH,0,18.0907,-65.4259
2007,PAH,0.01,18.1426,-65.4743
2007,PAH,0,18.071,-65.4017
2007,PAH,0,18.0863,-65.4573
2007,PAH,0,18.1369,-65.2723
2007,PAH,0.03,18.118,-65.628
2007,PAH,0.03,18.086,-65.5597
2007,PAH,0,18.1497,-65.2803
2007,PAH,0,18.1613,-65.3649
2007,PAH,0.02,18.0848,-65.4484
2007,PAH,0.03,18.0743,-65.4991
2007,PAH,0.02,18.0814,-65.524
2007,PAH,0.02,18.1201,-65.606
2007,PAH,0.01,18.0989,-65.6199
2007,PAH,0.01,18.1614,-65.3829
2007,PAH,0,18.1722,-65.5243
2007,PAH,0.02,18.1606,-65.5134
2007,PAH,0,18.1393,-65.271
2007,PAH,0,18.1035,-65.3624
2007,PAH,0,18.1113,-65.2872
2007,PAH,0,18.1369,-65.269
2007,PAH,0,18.1509,-65.2975
2007,PAH,0.01,18.1017,-65.5791
2005,PAH,60.1,38.2172,-123.4407
2005,PAH,33.2,36.5629,-122.0525
2005,PAH,87.4,35.9483,-121.6045
2005,PAH,43.1,35.9503,-121.5317
2004,PAH,42.3,36.3813,-122.129
2002,PAH,35.6,37.5033,-122.7242
2005,PAH,63.2,37.3304,-122.5899
2005,PAH,96.3,35.96,-121.5379
2005,PAH,32.3,37.4351,-122.8519
2005,PAH,40.1,36.5355,-121.9449
2005,PAH,59.9,36.5655,-122.0414
2005,PAH,31.5,38.2221,-123.5069
2002,PAH,46.5,37.6695,-122.621
2004,PAH,94.4,36.1322,-121.8438
2005,PAH,128.6,38.2248,-123.577
2005,PAH,153.1,36.7804,-121.9404
2005,PAH,34.5,37.15,-122.868
2005,PAH,185.8,36.775,-122.0047
2005,PAH,64.8,36.5211,-122.0039
2005,PAH,18.6,35.9825,-121.5195
2005,PAH,103,36.0004,-121.6914
2004,PAH,26.1,36.396,-122.0112
2004,PAH,18.8,36.3928,-121.9672
2002,PAH,72.5,37.6435,-122.5522
2004,PAH,51.6,36.1555,-121.7684
2004,PAH,15.3,36.39,-121.9418
2005,PAH,156.2,36.9454,-122.4489
2005,PAH,30.2,38.1851,-123.4603
2002,PAH,255.3,37.42,-122.8633
2004,PAH,66.2,36.9714,-122.7669
2005,PAH,37.9,35.9779,-121.5219
2005,PAH,96.3,36.5943,-122.0732
2005,PAH,107.9,36.7842,-121.9093
2005,PAH,55.1,35.9642,-121.5266
2005,PAH,107.8,36.8567,-121.9649
2005,PAH,56.4,35.9508,-121.5752
2005,PAH,174.1,36.797,-121.8968
2005,PAH,102.5,38.2144,-123.5976
2005,PAH,154.5,36.846,-121.9644
2005,PAH,150.8,36.8207,-121.9867
2005,PAH,64.5,36.544,-122.0003
2005,PAH,38.5,37.2129,-122.806
2005,PAH,146.6,37.0503,-122.3988
2005,PAH,145.5,37.0171,-122.4089
2005,PAH,32.8,36.9653,-122.4201
2005,PAH,100.9,36.9958,-122.4147
2005,PAH,124.8,36.9805,-122.3604
2005,PAH,59.9,38.1284,-123.4017
2004,PAH,53.4,36.9849,-122.7451
2004,PAH,78.6,36.8912,-122.1153
2004,PAH,50.9,36.8204,-121.8412
2004,PAH,22,36.8515,-122.1506
2002,PAH,6.2,37.7647,-122.5392
2004,PAH,92.2,36.1547,-121.7113
2004,PAH,23.6,36.8316,-122.1631
2004,PAH,35,36.7737,-122.2386
2002,PAH,87.7,37.7958,-122.4915
2005,PAH,32.9,36.7985,-121.816
2005,PAH,140.4,38.2073,-123.6248
2005,PAH,123.4,36.7927,-121.842
2005,PAH,178.3,36.7827,-121.8871
2005,PAH,73,35.9727,-121.6748
2005,PAH,95.7,36.7922,-121.844
2005,PAH,35.6,36.5303,-121.9394
2005,PAH,69.8,36.5337,-121.9677
2005,PAH,244.5,36.7677,-121.9753
2005,PAH,30.5,36.5384,-122.0311
2005,PAH,367.1,38.2258,-123.5989
2005,PAH,119.9,37.3636,-122.9543
2005,PAH,91.5,37.3239,-123.0917
2005,PAH,22.1,36.5332,-121.9451
2005,PAH,33.5,37.2757,-122.7334
2005,PAH,120.1,35.9549,-121.7285
2004,PAH,6.8,36.3935,-121.9876
2004,PAH,45.2,36.1977,-121.7915
2004,PAH,27.8,36.8538,-122.1634
2002,PAH,383.5,37.7092,-122.5695
2004,PAH,22.1,36.2009,-121.78
2004,PAH,88.9,36.3877,-122.2065
2002,PAH,305.3,37.697,-122.5703
2002,PAH,55.8,37.7395,-122.5988
2002,PAH,36.5,37.4473,-122.6557
2002,PAH,31.4,37.4343,-122.849
2005,PAH,29.2,36.9389,-122.4327
2005,PAH,135.4,36.9739,-122.4328
2005,PAH,89.8,37.0031,-122.3468
2005,PAH,83.3,36.9758,-122.3628
2005,PAH,44.8,36.9626,-122.3671
2005,PAH,115.2,36.9503,-122.379
2005,PAH,78.6,36.9293,-122.3966
2005,PAH,45.9,38.0351,-123.2771
2005,PAH,49.9,38.081,-123.3396
2005,PAH,70.4,38.2159,-123.5041
2005,PAH,81.4,38.2105,-123.5644
2004,PAH,37.2,36.9944,-122.7009
2002,PAH,66.4,36.8417,-121.9083
2004,PAH,26.4,37.0313,-122.6241
2004,PAH,22.1,37.0437,-122.6123
2002,PAH,114.2,37.0505,-122.4145
2002,PAH,36.3,37.4517,-122.8359
2004,PAH,42.3,37.2127,-122.801
2004,PAH,31.6,37.2747,-122.7354
2002,PAH,25.2,37.4981,-122.8701
2004,PAH,113.9,36.7347,-122.0107
2002,PAH,44.4,37.5073,-122.6678
2004,PAH,167.9,36.8235,-121.9857
2002,PAH,28,37.4417,-122.7345
2004,PAH,145.5,36.8417,-121.9652
2002,PAH,8.9,36.9366,-122.0211
2004,PAH,122.5,36.8602,-121.9652
2004,PAH,125,36.8626,-121.959
2004,PAH,134.5,37.3389,-123.0949
2004,PAH,169.2,37.3387,-123.0915
2004,PAH,73,37.3211,-123.0425
2002,PAH,49.2,37.5205,-122.813
2002,PAH,39.4,37.3632,-122.5514
2004,PAH,40.3,37.3691,-122.9024
2004,PAH,37.8,37.3737,-122.8638
2002,PAH,48.4,37.5758,-122.726
2004,PAH,31.1,37.4787,-122.7384
2004,PAH,85.3,36.8172,-121.8479
2002,PAH,4.9,36.75,-121.8247
2005,PAH,150.1,37.7038,-122.5733
2004,PAH,30.1,36.9725,-122.3599
2005,PAH,44,37.0789,-122.9835
2005,PAH,193.8,36.7948,-121.9971
2002,PAH,83.1,37.8325,-122.6058
2005,PAH,99.5,37.0311,-122.408
2002,PAH,87.6,37.6438,-122.6761
2004,PAH,27.5,36.9536,-122.37
2002,PAH,33.1,37.7593,-122.684
2004,PAH,75.2,36.9151,-122.4083
2002,PAH,74.4,37.849,-122.7485
2002,PAH,227.6,37.6587,-122.6967
2002,PAH,209.1,37.943,-122.9067
2004,PAH,83.9,37.0608,-122.3949
2004,PAH,72.4,37.0252,-122.3356
2002,PAH,59.8,37.4345,-122.9143
2005,PAH,75.3,36.1543,-121.7117
2002,PAH,59.3,37.4125,-122.8752
2004,PAH,81.9,36.929,-122.4609
2005,PAH,55.6,36.198,-121.7936
2005,PAH,129.5,36.8562,-121.963
2004,PAH,132.8,36.9961,-122.4158
2004,PAH,71.8,37.2511,-122.531
2005,PAH,24.2,36.2017,-121.78
2005,PAH,48,36.1533,-121.7697
2004,PAH,135.1,37.0161,-122.41
2002,PAH,25.7,37.5415,-122.8977
2002,PAH,34.9,37.5725,-122.92
2004,PAH,125.1,37.0272,-122.4035
2002,PAH,95.9,37.8285,-122.6602
2004,PAH,79.5,37.0364,-122.4013
2002,PAH,137.3,37.5938,-122.7892
2002,PAH,102.7,37.8972,-122.9945
2005,PAH,139.8,36.8609,-121.955
2005,PAH,43.8,36.1966,-121.7827
2002,PAH,203.7,37.4228,-122.9387
2005,PAH,113.3,36.1318,-121.8457
2002,PAH,14.4,37.6728,-122.7924
2005,PAH,59.3,37.6899,-122.5712
2002,PAH,22.5,37.479,-122.7786
2004,PAH,130.7,36.8417,-121.9653
2004,PAH,123.1,36.7923,-121.9964
2002,PAH,114.1,36.8593,-122.0483
2004,PAH,39.8,37.1017,-122.5517
2002,PAH,33.1,37.4733,-122.8822
2004,PAH,76.3,37.1712,-122.4938
2002,PAH,276.6,37.7593,-122.6608
2005,PAH,47.4,37.1057,-122.9671
2005,PAH,77,37.2436,-122.7714
2005,PAH,143.4,37.3692,-123.0074
2005,PAH,63.7,37.3961,-122.9078
2005,PAH,93.1,35.9627,-121.5666
2005,PAH,49.3,35.9718,-121.5382
2005,PAH,170.2,36.7831,-122.0225
2005,PAH,23.8,37.4435,-122.8347
2005,PAH,56.2,37.4251,-122.8707
2005,PAH,106.9,36.8645,-121.9584
2005,PAH,70.3,35.9939,-121.702
2005,PAH,179.6,36.8022,-121.8135
2005,PAH,136.4,36.7985,-121.8172
2004,PAH,56.9,36.1975,-121.781
2004,PAH,28.1,37.0136,-122.6717
2002,PAH,7.1,36.843,-121.8279
2004,PAH,45.9,37.1011,-122.9586
2004,PAH,51.2,37.323,-122.6077
2002,PAH,20.1,37.4062,-122.8021
2002,PAH,39.6,37.5292,-122.6678
2004,PAH,59.4,37.3318,-122.9636
2005,PAH,95.4,36.8585,-122.049
2004,PAH,21,36.5398,-121.9531
2004,PAH,137,36.9805,-122.3605
2002,PAH,31.2,37.7072,-122.7972
2005,PAH,165.5,36.845,-121.9599
2004,PAH,111.1,36.9459,-122.2226
2005,PAH,65.7,36.7727,-121.873
2004,PAH,94.7,37.1314,-122.4637
2004,PAH,164.2,36.9615,-122.4434
2005,PAH,56.1,36.8415,-121.9077
2005,PAH,225.8,36.8138,-122.0074
2002,PAH,61.8,37.3963,-122.897
2005,PAH,20.3,37.7183,-122.5714
2004,PAH,43.2,36.9854,-122.3544
2002,PAH,38.6,37.7143,-122.6518
2005,PAH,197.3,36.8047,-122.0037
2005,PAH,124.6,36.0512,-121.8054
2002,PAH,40,37.689,-122.7085
2004,PAH,25.3,36.9129,-122.3931
2004,PAH,97,36.9235,-122.3979
2002,PAH,45.5,37.5658,-122.65
2005,PAH,260.3,37.9993,-123.1522
2004,PAH,141.5,36.794,-121.8333
2002,PAH,50.2,37.4597,-122.691
2002,PAH,38.2,37.6188,-122.7328
2004,PAH,32.5,37.4264,-122.8367
2002,PAH,47,37.4128,-122.6615
2002,PAH,22.8,37.4649,-122.808
2004,PAH,35.9,37.149,-122.8705
2002,PAH,34.7,37.4807,-122.6787
2004,PAH,48,37.0733,-122.9861
2002,PAH,53.3,37.4842,-122.637
2002,PAH,105.6,36.7702,-121.875
2004,PAH,18.4,36.7958,-122.1939
2004,PAH,54.5,37.2428,-122.7725
2004,DDT,12.1,36.794,-121.8333
2005,DDT,10.6,36.8562,-121.963
2005,DDT,0.34,37.7038,-122.5733
2004,DDT,7.7,37.0252,-122.3356
2004,DDT,2.27,37.3737,-122.8638
2002,DDT,0.49,37.6728,-122.7924
2004,DDT,2.91,37.3211,-123.0425
2002,DDT,0.36,36.75,-121.8247
2002,DDT,1.52,37.479,-122.7786
2002,DDT,1.99,37.5292,-122.6678
2005,DDT,2.11,36.1966,-121.7827
2002,DDT,3.47,37.943,-122.9067
2004,DDT,14.95,36.8417,-121.9653
2004,DDT,13.75,36.7923,-121.9964
2004,DDT,0.62,36.9129,-122.3931
2002,DDT,2.21,37.4345,-122.9143
2004,DDT,3.75,36.9854,-122.3544
2002,DDT,2.79,37.8972,-122.9945
2004,DDT,3.22,37.323,-122.6077
2004,DDT,3.33,36.2009,-121.78
2004,DDT,4,36.1975,-121.781
2004,DDT,1.84,37.2428,-122.7725
2004,DDT,4.59,36.929,-122.4609
2002,DDT,0.67,36.9366,-122.0211
2004,DDT,3.37,36.7737,-122.2386
2002,DDT,1.09,37.8285,-122.6602
2004,DDT,2.37,37.149,-122.8705
2004,DDT,0.98,36.3928,-121.9672
2005,DDT,16.06,36.8047,-122.0037
2004,DDT,5.95,36.1547,-121.7113
2002,DDT,1.41,36.843,-121.8279
2002,DDT,0.79,37.6587,-122.6967
2004,DDT,0.47,36.3935,-121.9876
2004,DDT,1.34,37.0313,-122.6241
2005,DDT,7.31,36.1318,-121.8457
2004,DDT,2.24,37.0136,-122.6717
2004,DDT,4.02,36.1555,-121.7684
2002,DDT,11.54,37.0505,-122.4145
2005,DDT,2.36,36.1533,-121.7697
